distribution,fpr,tpr,threshold_keV
original,0.18259048461914062,0.9634501139322916,2003.015625
original,0.18261337280273438,0.9634602864583334,2003.0
original,0.18261337280273438,0.9634653727213541,2002.96875
original,0.18262481689453125,0.9634653727213541,2002.9375
original,0.18265533447265625,0.9634653727213541,2002.875
original,0.18267059326171875,0.963470458984375,2002.8125
original,0.1827545166015625,0.963470458984375,2002.75
original,0.18275833129882812,0.963470458984375,2002.71875
original,0.18276596069335938,0.963470458984375,2002.6875
original,0.18279647827148438,0.9634857177734375,2002.625
original,0.18280029296875,0.9634857177734375,2002.59375
original,0.18281173706054688,0.9634857177734375,2002.5625
original,0.1828155517578125,0.9634857177734375,2002.515625
original,0.182861328125,0.9635009765625,2002.5
original,0.1828765869140625,0.9635009765625,2002.4375
original,0.18292617797851562,0.9635009765625,2002.375
original,0.18293380737304688,0.9635009765625,2002.3125
original,0.18294143676757812,0.9635009765625,2002.28125
original,0.18297958374023438,0.9635060628255209,2002.25
original,0.1829833984375,0.9635060628255209,2002.21875
original,0.18298721313476562,0.9635111490885416,2002.1875
original,0.18304061889648438,0.9635264078776041,2002.125
original,0.18304824829101562,0.963531494140625,2002.0625
original,0.183074951171875,0.9635416666666666,2002.0
original,0.18307876586914062,0.9635416666666666,2001.96875
original,0.1830902099609375,0.9635416666666666,2001.9375
original,0.183135986328125,0.9635518391927084,2001.875
original,0.183135986328125,0.9635569254557291,2001.84375
original,0.18317413330078125,0.96356201171875,2001.75
original,0.18317794799804688,0.96356201171875,2001.734375
original,0.1831817626953125,0.96356201171875,2001.71875
original,0.18318939208984375,0.96356201171875,2001.6875
original,0.18318939208984375,0.9635670979817709,2001.65625
original,0.18323135375976562,0.9635721842447916,2001.625
original,0.18323898315429688,0.9635721842447916,2001.59375
original,0.1832427978515625,0.9635721842447916,2001.5625
original,0.18329620361328125,0.9635721842447916,2001.5
original,0.18330001831054688,0.9635721842447916,2001.46875
original,0.18330764770507812,0.9635721842447916,2001.40625
original,0.18336868286132812,0.9635772705078125,2001.375
original,0.18337249755859375,0.9635772705078125,2001.328125
original,0.18337631225585938,0.9635772705078125,2001.28125
original,0.18343353271484375,0.963592529296875,2001.25
original,0.18344497680664062,0.963592529296875,2001.1875
original,0.183502197265625,0.963592529296875,2001.125
original,0.18350601196289062,0.963592529296875,2001.109375
original,0.18352127075195312,0.963592529296875,2001.0625
original,0.18357467651367188,0.9636027018229166,2001.0
original,0.1835784912109375,0.9636027018229166,2000.9375
original,0.18358612060546875,0.9636027018229166,2000.90625
original,0.1836395263671875,0.9636077880859375,2000.875
original,0.18364334106445312,0.9636077880859375,2000.84375
original,0.18364715576171875,0.9636077880859375,2000.8125
original,0.18369293212890625,0.9636077880859375,2000.75
original,0.18369674682617188,0.9636077880859375,2000.6875
original,0.18372726440429688,0.9636128743489584,2000.625
original,0.18373870849609375,0.9636179606119791,2000.5625
original,0.18374252319335938,0.9636179606119791,2000.53125
original,0.18381118774414062,0.9636179606119791,2000.5
original,0.18384933471679688,0.963623046875,2000.375
original,0.18386459350585938,0.9636281331380209,2000.3125
original,0.18390655517578125,0.9636332194010416,2000.25
original,0.18393325805664062,0.9636332194010416,2000.1875
original,0.18400192260742188,0.9636433919270834,2000.125
original,0.18400192260742188,0.9636484781901041,2000.09375
original,0.18400955200195312,0.9636484781901041,2000.0625
original,0.18404769897460938,0.9636688232421875,2000.0
original,0.184051513671875,0.9636739095052084,1999.9375
original,0.18410873413085938,0.9636891682942709,1999.875
original,0.184112548828125,0.9636891682942709,1999.8125
original,0.18413925170898438,0.9636942545572916,1999.75
original,0.18414306640625,0.9636942545572916,1999.71875
original,0.18416595458984375,0.9636993408203125,1999.6875
original,0.18416976928710938,0.9636993408203125,1999.640625
original,0.18421554565429688,0.9637196858723959,1999.625
original,0.1842193603515625,0.9637196858723959,1999.578125
original,0.18423080444335938,0.9637196858723959,1999.5625
original,0.1843109130859375,0.9637196858723959,1999.5
original,0.18431854248046875,0.9637196858723959,1999.46875
original,0.184326171875,0.9637196858723959,1999.4375
original,0.18432998657226562,0.9637196858723959,1999.421875
original,0.18432998657226562,0.9637247721354166,1999.40625
original,0.18436431884765625,0.9637298583984375,1999.375
original,0.1843719482421875,0.9637298583984375,1999.34375
original,0.18438339233398438,0.9637349446614584,1999.3125
original,0.18441390991210938,0.9637400309244791,1999.25
original,0.184417724609375,0.9637400309244791,1999.21875
original,0.18442535400390625,0.9637451171875,1999.1875
original,0.18447494506835938,0.9637654622395834,1999.125
original,0.18448257446289062,0.9637654622395834,1999.0625
original,0.18450546264648438,0.9637807210286459,1999.0
original,0.18450927734375,0.9637807210286459,1998.96875
original,0.18452072143554688,0.9637807210286459,1998.9375
original,0.1845245361328125,0.9637807210286459,1998.921875
original,0.1845855712890625,0.9637959798177084,1998.875
original,0.18458938598632812,0.9637959798177084,1998.8125
original,0.18459320068359375,0.9637959798177084,1998.78125
original,0.18463516235351562,0.9638010660807291,1998.75
original,0.18465042114257812,0.96380615234375,1998.6875
original,0.18465423583984375,0.96380615234375,1998.65625
original,0.18468856811523438,0.96380615234375,1998.625
original,0.18470001220703125,0.96380615234375,1998.5625
original,0.18470382690429688,0.96380615234375,1998.53125
original,0.18474578857421875,0.9638163248697916,1998.5
original,0.18474960327148438,0.9638163248697916,1998.4375
original,0.1847991943359375,0.9638163248697916,1998.375
original,0.184814453125,0.9638163248697916,1998.3125
original,0.18481826782226562,0.9638163248697916,1998.28125
original,0.18487930297851562,0.9638264973958334,1998.25
original,0.1848907470703125,0.9638315836588541,1998.1875
original,0.18489456176757812,0.9638315836588541,1998.140625
original,0.18492507934570312,0.9638468424479166,1998.125
original,0.18492889404296875,0.9638468424479166,1998.09375
original,0.18493270874023438,0.9638468424479166,1998.0625
original,0.184967041015625,0.9638519287109375,1998.0
original,0.18497085571289062,0.9638519287109375,1997.9375
original,0.18500900268554688,0.9638519287109375,1997.875
original,0.18502426147460938,0.9638519287109375,1997.8125
original,0.18508529663085938,0.9638570149739584,1997.75
original,0.18509674072265625,0.9638570149739584,1997.6875
original,0.18510055541992188,0.9638570149739584,1997.65625
original,0.18514251708984375,0.9638824462890625,1997.625
original,0.18515396118164062,0.9638824462890625,1997.5625
original,0.18522262573242188,0.9638824462890625,1997.5
original,0.1852264404296875,0.9638824462890625,1997.484375
original,0.18523406982421875,0.9638824462890625,1997.4375
original,0.18528366088867188,0.9638926188151041,1997.375
original,0.1852874755859375,0.9638926188151041,1997.34375
original,0.18530654907226562,0.9638926188151041,1997.3125
original,0.18535614013671875,0.9639027913411459,1997.25
original,0.18535995483398438,0.9639027913411459,1997.21875
original,0.18536758422851562,0.9639027913411459,1997.1875
original,0.18543624877929688,0.9639129638671875,1997.125
original,0.18544387817382812,0.9639129638671875,1997.0625
original,0.1855010986328125,0.9639180501302084,1997.0
original,0.18550872802734375,0.9639180501302084,1996.96875
original,0.185516357421875,0.9639180501302084,1996.9375
original,0.18556594848632812,0.9639180501302084,1996.875
original,0.18556976318359375,0.9639180501302084,1996.84375
original,0.18556976318359375,0.9639231363932291,1996.828125
original,0.18557357788085938,0.9639231363932291,1996.8125
original,0.185577392578125,0.9639231363932291,1996.765625
original,0.1856231689453125,0.96392822265625,1996.75
original,0.18563079833984375,0.96392822265625,1996.71875
original,0.18563461303710938,0.96392822265625,1996.6875
original,0.18570709228515625,0.9639333089192709,1996.625
original,0.1857147216796875,0.9639333089192709,1996.5625
original,0.185760498046875,0.9639434814453125,1996.5
original,0.18576812744140625,0.9639485677083334,1996.4375
original,0.18577194213867188,0.9639485677083334,1996.40625
original,0.18581771850585938,0.9639638264973959,1996.375
original,0.18582534790039062,0.9639638264973959,1996.3125
original,0.18582916259765625,0.9639638264973959,1996.28125
original,0.18587112426757812,0.9639689127604166,1996.25
original,0.18587493896484375,0.9639689127604166,1996.1875
original,0.1859130859375,0.9639790852864584,1996.125
original,0.18591690063476562,0.9639790852864584,1996.0625
original,0.18596649169921875,0.9639841715494791,1996.0
original,0.18597030639648438,0.9639841715494791,1995.984375
original,0.18597793579101562,0.9639994303385416,1995.9375
original,0.18598556518554688,0.9639994303385416,1995.90625
original,0.18601608276367188,0.9640045166015625,1995.875
original,0.1860198974609375,0.9640045166015625,1995.828125
original,0.18603897094726562,0.9640045166015625,1995.8125
original,0.18604278564453125,0.9640045166015625,1995.796875
original,0.18604660034179688,0.9640045166015625,1995.78125
original,0.18608856201171875,0.9640045166015625,1995.75
original,0.18610382080078125,0.9640045166015625,1995.6875
original,0.18610763549804688,0.9640045166015625,1995.65625
original,0.18615341186523438,0.9640146891276041,1995.625
original,0.1861572265625,0.9640146891276041,1995.5625
original,0.18616104125976562,0.9640146891276041,1995.53125
original,0.18621444702148438,0.9640146891276041,1995.5
original,0.18621826171875,0.9640146891276041,1995.46875
original,0.18622970581054688,0.964019775390625,1995.4375
original,0.18629837036132812,0.9640350341796875,1995.375
original,0.18629837036132812,0.9640401204427084,1995.34375
original,0.18630218505859375,0.9640452067057291,1995.3125
original,0.18630599975585938,0.9640452067057291,1995.2890625
original,0.186309814453125,0.9640452067057291,1995.28125
original,0.18635177612304688,0.9640452067057291,1995.25
original,0.18636703491210938,0.9640452067057291,1995.1875
original,0.1864166259765625,0.96405029296875,1995.125
original,0.18642425537109375,0.9640553792317709,1995.0625
original,0.18647384643554688,0.9640604654947916,1995.0
original,0.18648147583007812,0.9640604654947916,1994.9375
original,0.18651580810546875,0.9640604654947916,1994.875
original,0.18651962280273438,0.9640604654947916,1994.84375
original,0.18652725219726562,0.9640604654947916,1994.8125
original,0.18659210205078125,0.9640604654947916,1994.75
original,0.18659210205078125,0.9640655517578125,1994.71875
original,0.18660354614257812,0.9640655517578125,1994.6875
original,0.18666458129882812,0.964080810546875,1994.625
original,0.186676025390625,0.9640960693359375,1994.5625
original,0.18667984008789062,0.9640960693359375,1994.53125
original,0.18672561645507812,0.9640960693359375,1994.5
original,0.18672943115234375,0.9640960693359375,1994.46875
original,0.18674087524414062,0.9640960693359375,1994.4375
original,0.18674468994140625,0.9640960693359375,1994.40625
original,0.18679046630859375,0.9641062418619791,1994.375
original,0.18679428100585938,0.9641062418619791,1994.34375
original,0.1868133544921875,0.9641062418619791,1994.3125
original,0.1868133544921875,0.964111328125,1994.28125
original,0.186859130859375,0.9641265869140625,1994.25
original,0.18686294555664062,0.9641265869140625,1994.234375
original,0.18686676025390625,0.9641265869140625,1994.21875
original,0.18687057495117188,0.9641265869140625,1994.1875
original,0.18691253662109375,0.964141845703125,1994.125
original,0.18691635131835938,0.964141845703125,1994.0625
original,0.18695449829101562,0.9641672770182291,1994.0
original,0.18696212768554688,0.9641672770182291,1993.96875
original,0.1869659423828125,0.9641672770182291,1993.9375
original,0.18696975708007812,0.9641672770182291,1993.921875
original,0.18703460693359375,0.9641774495442709,1993.875
original,0.18703842163085938,0.9641774495442709,1993.8125
original,0.187042236328125,0.9641774495442709,1993.78125
original,0.18709182739257812,0.9641927083333334,1993.75
original,0.18709945678710938,0.9641927083333334,1993.71875
original,0.18711090087890625,0.9641927083333334,1993.6875
original,0.18711471557617188,0.9641927083333334,1993.671875
original,0.18714141845703125,0.9641927083333334,1993.625
original,0.1871490478515625,0.9641927083333334,1993.5625
original,0.18719482421875,0.9641977945963541,1993.5
original,0.18719482421875,0.964202880859375,1993.4375
original,0.18724822998046875,0.9642079671223959,1993.375
